Date,Close,High,Low,Open,Volume,Daily Return,MA20,MA50
2024-08-16,1460.58642578125,1462.7602840003062,1440.676620060605,1451.1502913945535,9416902,0.01118452299459638,1469.7793090820312,1488.3135473632813
2024-08-19,1475.65625,1485.47150978375,1467.823866090739,1469.8067419652286,13797742,0.01031765320610134,1466.7311462402345,1489.75025390625
2024-08-20,1483.1416015625,1491.0484162933285,1477.2674041310693,1484.4057091952604,8411808,0.005072557760318563,1466.7485412597657,1491.1222534179688
2024-08-21,1485.8433837890625,1494.964564922092,1477.2426107826689,1480.464784262564,7769996,0.001821661683359288,1467.5321716308595,1491.7904296875
2024-08-22,1485.2979736328125,1493.6012664349316,1477.8869991875908,1490.1312336221058,10445782,-0.0003670710938989963,1467.9031799316406,1492.4190405273437
2024-08-23,1487.1322021484375,1498.3849993365056,1485.5955458508122,1490.8749048344312,9249654,0.001234922923336823,1468.5289245605468,1493.3753247070313
2024-08-26,1499.649169921875,1509.9601498448217,1490.1313888488291,1494.0723308917522,8816114,0.008416849393318548,1468.9591735839845,1494.450537109375
2024-08-27,1487.6031494140625,1500.516654009415,1486.6117113802566,1497.5671500638723,6251156,-0.008032559047420396,1468.2399780273438,1495.2467846679688
2024-08-28,1485.4716796875,1494.568051187052,1480.2170096090344,1492.1142662167426,9610286,-0.0014328214668017925,1467.7575622558593,1495.757333984375
2024-08-29,1507.90283203125,1523.8401488737277,1481.2083164719252,1490.2303777286736,38335358,0.015100356775882062,1468.7783569335938,1496.6478344726563
2024-08-30,1496.6995849609375,1526.5418444404818,1490.4534771750382,1520.865886117465,41620730,-0.00742968766443719,1468.7511108398437,1497.7564379882813
2024-09-02,1503.2679443359375,1513.7276641806195,1493.725353098191,1497.9389648135596,11240852,0.0043885623013462105,1469.8415222167969,1498.6989965820312
2024-09-03,1496.203857421875,1509.9600595401412,1494.5927706873033,1508.2250430567562,10923800,-0.004699153561198988,1473.1477478027343,1499.8856274414063
2024-09-04,1501.5823974609375,1504.50709100704,1486.661207884716,1487.850885016148,11983304,0.0035947909186186955,1476.2918518066406,1501.4312963867187
2024-09-05,1480.192138671875,1512.7113538076746,1474.3179410781215,1506.0439573959177,16264168,-0.014245144871990911,1477.9329223632812,1502.2986791992187
2024-09-06,1452.2830810546875,1484.182646260627,1449.110527949692,1479.721175380084,19394228,-0.01885502353919355,1478.9541870117187,1501.4246508789063
2024-09-09,1449.928466796875,1457.3395627288749,1443.1371406451965,1453.943839140462,9010298,-0.0016213190723826099,1478.61396484375,1500.1769653320312
2024-09-10,1449.011474609375,1459.446383962114,1445.0952218200862,1447.995226435091,10768260,-0.000632439605469437,1478.903497314453,1498.22224609375
2024-09-11,1439.072265625,1456.1745712275017,1435.1561339115874,1450.5234230036904,9760202,-0.006859303158420094,1478.5478515625,1496.1724926757813
2024-09-12,1467.1298828125,1473.2767495080643,1433.495302957586,1444.5250498204912,22349376,0.01949701752838262,1479.6827880859375,1494.58458984375
